station_name,station_id,demand_hour,demand_day,lat,lng
Frederick Douglass Blvd & W 145 St,7954.12,0.009945878075777403,7.887166935657527,40.823071718,-73.941738367
W 54 St & 6 Ave,6771.13,0.9999999999999999,23.999999999999996,40.761822224,-73.977036119
E 11 St & Ave B,5659.11,1.0201084962309612,45.212862276661056,40.72759223,-73.979750872
Madison Ave & E 99 St,7443.01,-1.727554956413019,-48.59850712421309,40.789807916,-73.952213883
Butler St & Court St,4339.01,0.4333977269291047,7.3479858740922275,40.685105681,-73.994274259
Columbia St & Kane St,4422.05,0.5857403761212595,16.884210099647152,40.687755704,-74.001601577
West End Ave & W 107 St,7650.05,3.317895139323448,70.2550986201663,40.8021174,-73.9681805305
108 St & 39 Ave,6490.02,-1.305722378496678,-34.362848851245175,40.751675963,-73.859253645
57 St & Grand Ave,5440.05,-1.8391804924557833,-44.655855599215286,40.719180703,-73.91248774499999
Melrose Ave & E 154 St,7918.12,-0.37151193452814574,-6.574438386373323,40.819566607,-73.91613853
Wyckoff Ave & Gates Ave,4847.03,-0.4175403618415516,-7.156026455584142,40.699910998,-73.911737442
12 Ave & W 40 St,6765.01,-0.5762579491113202,-28.328145701495245,40.760965466,-74.002834797
31 St & Newtown Ave,6923.2,-1.9999999999999998,-47.99999999999999,40.767381787,-73.92118454
Woodward Ave & Harman St,5074.08,0.6625344600868761,4.5306529469684325,40.70793,-73.91092
St Nicholas Ave & W 137 St,7898.03,-1.5822436613797866,-40.84133104648964,40.818465233,-73.947640419
Clinton St & Tillary St,4748.07,-0.3682773314812495,8.913620643438206,40.69623297129316,-73.99142056703568
5 Av & W 139 St,7851.04,-0.5307728942723366,-16.23312205025905,40.815484,-73.935856
Amsterdam Ave & W 119 St,7727.07,1.8876568778932565,38.94403870390961,40.808541298,-73.959700584
E 13 St & Ave A,5779.09,0.1429340298171784,32.696464490408964,40.72966729392978,-73.98067966103554
Schermerhorn St & Hoyt St,4479.1,4.010366661148814,72.7801887189186,40.688888669,-73.985372663
1 Ave & E 18 St,5854.09,8.834310665312294,219.61724613074114,40.73381219196632,-73.98054420948029
E 106 St & Lexington Ave,7504.18,-2.0,-48.0,40.791943669,-73.945835948
38 Ave & 29 St,6538.11,0.800463830066918,34.87201779063727,40.754853129,-73.93366909
E 72 St & York Ave,6889.12,3.5580813426473177,88.55055978654372,40.76663814,-73.95348296
5 Ave & E 135 St,7769.06,-1.305904501455476,-43.08421117364314,40.81208384,-73.938066125
11 Ave & W 27 St,6425.04,1.8042266390245754,14.708015064992878,40.751206875,-74.005429626
8 Ave & W 27 St,6297.07,4.0577261179844495,104.42270114120335,40.747968,-73.996637
Grand Concourse & E 164 St,8057.02,-0.33851812449211205,1.5010315466173814,40.829576254,-73.921542525
6 Ave & Walker St,5430.1,-0.6133465264939049,-32.705602604741145,40.719709158,-74.005467057
E 170 St & Clay Ave,8156.01,-0.5978218715899375,-17.033959692527336,40.837183952,-73.908627272
Willoughby St & Fleet St,4628.05,2.447677108983819,47.75315588617684,40.692049742,-73.981513023
W 100 St & Broadway,7580.01,2.2714867641440106,45.69794653383057,40.7973721,-73.97041192
99 St & 35 Ave,6542.05,1.0,24.0,40.75404,-73.86887
Audubon Ave & W 192 St,8469.05,-2.075761304168262,-53.840684819671395,40.855874538,-73.927140713
Central Park W & W 97 St,7538.18,-2.3552581550307337,-46.695271093892885,40.792755961,-73.964063764
Broadway & Kent Ave,5134.09,-1.363006995955922,-22.78564240984077,40.710914969,-73.968227983
Walton Ave & E 168 St,8179.03,-0.1611246458771899,-9.641572816622507,40.836481333,-73.918386221
E 116 St & 2 Ave,7563.06,-1.8752681529186495,-31.048784555796423,40.796830416,-73.937286854
Broadway & Hancock St,4441.06,-1.142069882846719,-20.080231295160253,40.686712503,-73.916831374
E 16 St & Irving Pl,5938.11,-1.7116377981829602,-21.403642589705452,40.73547399,-73.988160491
Myrtle Ave & 65 St,4862.04,0.2597975567894346,10.887970787034035,40.701257586,-73.890411377
Broadway & W 37 St,6441.02,5.278609346877939,131.1355455266862,40.75172632,-73.98753523
Milton St & Franklin St,5752.07,0.5682208305741842,8.827319167125353,40.729103923,-73.957694173
E 170 St & Sheridan Ave,8194.07,1.0,24.0,40.838320374,-73.912514567
W Burnside Ave & University Ave,8425.01,0.6147030834564085,16.19437804311668,40.853651762,-73.912593722
Catalpa Ave & Woodward Ave,4912.1,0.5760264974367685,16.765597250307938,40.702229619,-73.901451707
90 St & 32 Ave,6668.06,-1.0,-24.0,40.75836,-73.87824
W 47 St & 10 Ave,6824.07,0.6778551738158614,25.69446320517075,40.7626791,-73.993031621
Murray St & West St,5329.08,0.3983300362051162,12.792411546250069,40.71503,-74.01246
St Ann's Ave & Westchester Ave,7835.1,0.6900210562668796,18.264911907226434,40.815907598,-73.911979079
44 St & 48 Ave,6058.08,0.22879421838918912,10.487066628597598,40.739338994,-73.921282887
Carlton Ave & St Marks Ave,4199.13,-2.45356931324702,-47.819153580464516,40.679111481,-73.971801996
99 St & Astoria Blvd,6733.01,-1.0,-24.0,40.76196,-73.87042
E 155 St & Courtlandt Ave,7940.02,-1.0,-24.0,40.820632696,-73.917412996
Steinway St & 28 Ave,6915.02,1.9250230569734579,39.37976731898604,40.76576519,-73.913620591
20 Ave & 31 St,7256.01,1.269582903843724,29.14124192774394,40.780167818,-73.906913161
Grand St & Elizabeth St,5382.06,-3.5633869136521676,-96.37123120969139,40.718822,-73.99596
Hancock St & Wyckoff Ave,4735.16,-0.8054978775569115,-27.252685010074067,40.697188735,-73.906862497
Adam Clayton Powell Blvd & W 130 St,7774.02,-0.8311047343821043,-42.96700394931446,40.812409878,-73.946125746
Prospect Park W & 20 St,3507.04,0.412039962116706,7.08846390728699,40.656633,-73.983864
Corona Ave & 98 St,6188.04,-0.8460052934781987,-20.55813226558874,40.744483471,-73.86527729
Goulden Ave & W 205 St,8799.01,0.5168982805035166,14.585620078372163,40.87822473,-73.891926408
White St & Moore St,4987.06,0.5257439046151633,16.17591121430069,40.704297781,-73.934761405
35 St & 21 Ave,7170.04,-0.03987236911578096,5.268267849491918,40.776820183,-73.906606317
Ditmars Blvd & 79 St,6994.06,0.6072073890048042,11.287474397216322,40.768717408,-73.890929341
57 Ave & 98 Pl,6028.01,0.4325685881428616,13.29376450885337,40.737955689,-73.861109614
E 23 St & 1 Ave,5929.01,1.203175251550464,2.8461953067141743,40.736514926,-73.978145957
Perry St & Greenwich Ave,5955.12,-3.6100299877685904,-68.20327447573405,40.735918,-74.000939
W 37 St & 5 Ave,6398.06,-0.6486226258621072,-17.69205059461588,40.750479817,-73.983410954
Allen St & Hester St,5342.1,-0.3441399494845174,1.4349429982757498,40.715866327,-73.991988063
E 9 St & 5 Ave,5872.1,0.5393344721536968,31.877878568632926,40.732587457,-73.995731711
Lawrence St & Willoughby St,4596.09,-1.0,-24.0,40.69236178,-73.98631746
Palmetto St & Traffic Ave,5129.01,1.0,24.0,40.709284186,-73.894471765
E 31 St & 3 Ave,6239.08,1.5617422886038315,48.352703374223125,40.743996382,-73.979786158
Grand Ave & 55 St,5369.01,-1.0,-24.0,40.71888,-73.91427
79 St & Woodside Ave,6174.03,0.6695085509533676,17.976745806003805,40.74364,-73.88622
Great Jones St,5636.11,-1.8310919444524867,-69.51480806923931,40.727446198,-73.99429822
Crescent St & 35 Ave,6688.01,3.1143293477884715,60.10478644944233,40.7596276,-73.9321455
Andrew Ave N & Hall of Fame Tce,8520.01,0.6532052771243841,17.7537832745903,40.858389974,-73.910016179
W 35 St & Dyer Ave,6569.08,-3.0,-72.0,40.754691750226016,-73.99740189313889
Broadway & W 51 St,6779.04,2.962159237944828,76.0533728161142,40.76228826,-73.98336183
Park Ave & E 179 St,8374.02,-1.4259970664578212,-36.35905417404659,40.84995389,-73.898091555
Smith St & 9 St,4077.04,-1.0517755854504296,-16.780461874320167,40.674644232,-73.997834206
Center Blvd & 48 Ave,6254.06,-1.3411773360305146,-14.77775941237738,40.745038,-73.957539
Devoe St & Morgan Ave,5282.02,-5.506210740734353,-149.20417309343293,40.71370399,-73.935359955
Bushwick Ave & Powers St,5250.05,0.7872669996694714,-9.484227560647879,40.71234262,-73.940919995
47 Ave & Skillman Ave,6237.01,0.5773124828494678,15.564535793988846,40.7437524099784,-73.94176483154297
21 St & Queens Plaza North,6471.02,1.5714041275007695,40.709705357925245,40.75336802,-73.943347335
Stagg St & Morgan Ave,5170.01,1.1109492500726952,33.03951060163897,40.710681,-73.93372
W 110 St & Amsterdam Ave,7646.04,4.036660152921417,88.61940364529846,40.802692,-73.96295
E 141 St & Jackson Ave,7703.14,1.0,24.0,40.807162166,-73.911921263
Greenpoint Ave & 47 St,6134.03,-1.4328281349697622,-31.341162228523757,40.742387295,-73.918223023
Reade St & Broadway,5247.1,-2.279614000631554,-59.14886081626605,40.714933515,-74.005548835
72 St & 41 Ave,6258.03,1.0,24.0,40.744691133,-73.893786192
Southern Blvd & E 142 St,7719.13,0.48872024533242664,13.068592525383627,40.807347437082,-73.90809774398804
10 Ave & W 207 St,8613.09,-1.3564497709914096,-36.19627313719023,40.864720821,-73.918685794
32 Ave & 81 St,6677.03,-0.34053333445355705,-11.974485402611371,40.75763,-73.88682
Paul Ave & W 205 St,8782.01,0.7143709140431109,18.61854391264012,40.877143741,-73.889353037
Park Pl & Thomas S. Boyland St,3950.03,-0.25539482954927545,-4.923895446779113,40.671494484,-73.914398551
Broadway & W 160 St,8157.06,-1.0,-24.0,40.835711598,-73.943508148
Leonard St & Boerum St,5036.06,3.6088458932141703,104.65480876988374,40.705853224,-73.946442366
W 30 St & 8 Ave,6373.07,0.5730248836215446,3.4153409868980105,40.74965268472847,-73.9952078461647
Parkside Ave & Ocean Ave,3448.02,1.960393298174857,55.349077891042434,40.654831052,-73.962205291
49 Ave & 27 St,6119.01,-0.6184064521546899,-16.25780031281144,40.74113,-73.942518
Driggs Ave & N 9 St,5411.08,4.526442381818741,88.84445134465875,40.71816969454208,-73.95520135760307
25 Ave & 96 St,6877.06,-0.6907473191708148,-17.53602211281818,40.76447,-73.87369
South St & Pike St,5159.07,0.3199019160668066,-17.230139803417103,40.709952235,-73.991484404
47 St & 3 Ave,3243.02,1.3991853893279793,35.90290426236612,40.649140716,-74.01229167
Bushwick Ave & Forrest St,4914.03,1.134100659428257,33.31476270029842,40.700789452,-73.936549306
Bergen St & 4 Ave,4322.06,-0.5180638493852343,-0.5305961668991915,40.682838798,-73.980137467
Metropolitan Ave & 65 Ln,5160.01,-0.7613676240947966,-19.339092083595972,40.71225071,-73.890971303
Cortelyou Rd & E 19 St,3022.01,-0.260758502398843,-10.900537460948023,40.64267993,-73.961006045
Broadway & W 131 St,7865.09,-1.917495584233289,-39.292861895632456,40.817555,-73.957163
Linden Blvd & Nostrand Ave,3359.03,-2.1148473170998057,-43.72737913789109,40.652710915,-73.949993014
Maple St & Albany Ave,3608.06,-0.11991447203269257,-7.51453244201942,40.66155,-73.93974
Fulton St & Waverly Ave,4345.11,-5.716808442856239e-23,-1.3720340262854974e-21,40.683240294,-73.966212988
Adam Clayton Powell Blvd & W 115 St,7643.18,-1.0472720010513283,-32.30408798507045,40.802535,-73.9532423
6 Ave & Broome St,5610.09,-1.2085333651162244,-34.22974451683858,40.724716306,-74.00461185
W 33 St & 10 Ave,6492.04,-1.7492657887729381,-43.14854106742789,40.75377336836039,-73.99937599897385
Fulton St & Broadway,5175.08,-3.026914354488727,-112.25619801111543,40.711034298,-74.009545088
Broadway & Morris St,5033.01,-1.0534286920028704,-51.284541775217946,40.706191063,-74.012979507
Clarkson Ave & Utica Ave,3486.02,-0.534710478001304,-14.869416811841251,40.65666604,-73.931143522
Broadway & W 122 St,7783.18,-0.5256448908979023,-23.949378252658377,40.812202334,-73.961183429
Carlton Ave & Dean St,4199.12,2.655460358340356,88.95143849207864,40.681216836,-73.971152425
Albany Ave & Fulton St,4237.02,0.5563171175618493,16.529699502883872,40.680057764,-73.938357949
Eastern Pkwy\t& St Marks Ave,3982.01,0.7671167548331235,19.43088288008889,40.67323029,-73.910822392
34 Ave & 38 St,6638.01,-0.4718741206968109,-0.02310376678859133,40.756927371,-73.921432495
Devoe St & Lorimer St,5259.06,-0.004492194304651198,7.7286016789631224,40.713438392,-73.949118733
Van Dam St & Meeker Ave,5572.07,-0.3418169741589576,-11.992276853080238,40.72532,-73.9368
E 66 St & Madison Ave,6969.08,4.851579584230051,139.20637162588068,40.768108964,-73.968281746
E 85 St & York Ave,7146.04,3.528483065316902,69.0734779929819,40.77536905,-73.94803392
E 40 St & Park Ave,6432.11,-3.0,-72.0,40.751324892,-73.97706759
W 31 St & 7 Ave,6331.01,-3.1427836094710404,-69.52977681635704,40.749156,-73.9916
34 Ave & 83 St,6518.08,0.7384402940397397,26.422762373810915,40.753782153,-73.884409785
W 15 St & 10 Ave,6115.09,-0.5934908722051344,-36.01342165833833,40.74275382865903,-74.00747358798981
India St & Manhattan Ave,5826.02,2.526078502748654,40.840489194329,40.732336998,-73.954793215
Market St & Cherry St,5198.04,-0.40747062425408354,-35.730819090740425,40.710682988,-73.994048953
W 171 St & St Nicholas Ave,8262.07,-1.0,-24.0,40.843027949,-73.938815236
Engert Ave & McGuinness Blvd,5473.03,1.5580772836636294,40.55051173598669,40.72158,-73.94546
Pacific St & Utica Ave,4154.02,-0.6786313954569344,-18.103835835823226,40.6767,-73.93051
Intervale Ave & Westchester Ave,7948.1,-0.40892968438133237,-12.946250212226538,40.821996927,-73.896728516
Frederick Douglass Blvd & W 115 St,7658.13,3.0,72.0,40.8038654,-73.9559308
Nevins St & Schermerhorn St,4437.09,-2.022515642622863,-32.69038458974031,40.687518477,-73.981845975
Madison St & Clinton St,5190.07,-0.5971311760840796,-17.02533105529144,40.712614775,-73.987729907
E 165 St & Jerome Ave,8130.02,1.4554747477759054,37.63646851501396,40.83254993,-73.924984455
University Pl & E 14 St,5905.14,-4.92646857857115,-126.99043257764102,40.734814,-73.992085
E 51 St & 1 Ave,6532.06,2.6636364498937692,37.097961067537824,40.75462687,-73.965849757
Madison St & Cypress Ave,4807.02,-0.32331059558438113,1.680643903615235,40.700803757,-73.907454967
Woodhaven Blvd & Hoffman Dr,5845.02,-1.0000000000000002,-24.0,40.733046412,-73.870949745
Myrtle Ave & Grove St,4816.05,8.894749783072339e-24,1.5913315480895603e-22,40.699106455,-73.915334702
E 6 St & 2 Ave,5669.12,5.605094033023978,102.86485770416742,40.727126241,-73.987899542
E 17 St & Broadway,5980.07,3.319553554664342,108.49494443490636,40.736996055,-73.989952445
Marcy Ave & Lafayette Ave,4476.03,1.7521333565092072,21.874495298207655,40.690192938,-73.947861791
Broadway & W 48 St,6708.04,2.574170506147473,54.18727266014365,40.76017739537783,-73.98486793041229
Lenox Ave & W 126 St,7720.03,1.1290329666822245,-13.486046832145323,40.808442,-73.9452087
Irving Ave & Harman St,4856.05,-1.4580809905452823,-31.638709916433225,40.701241374,-73.917996168
Duffield St & Willoughby St,4596.05,2.643171829087913e-16,6.3436123898109914e-15,40.692432046,-73.984457254
24 St & 41 Ave,6505.09,1.509122225109873,24.433143063824197,40.752488256,-73.940016031
Jackson St & Leonard St,5332.1,0.05336816365353547,8.373156002097186,40.71638031973561,-73.94821286201477
Old Fulton St,4903.08,2.6038628198374876,49.446968339026114,40.70277159,-73.99383605
Grand Concourse & E 166 St,8092.06,0.30522737673566325,-1.8958250771865313,40.83196,-73.91956
W 90 St & Amsterdam Ave,7432.04,2.0,48.0,40.789935231,-73.972692251
Suydam St & Knickerbocker Ave,4939.07,0.49953575970806907,15.883800978661718,40.702013,-73.923769
Cypress Hills St & Otto Rd,4904.03,-1.0,-24.0,40.70204,-73.89288
Greenwich Ave & Charles St,5914.08,-6.7614171411595185,-191.6699490848152,40.734960556,-74.000261664
E 182 St & Park Ave,8451.07,0.6307784191693424,16.471064902572692,40.854648471,-73.895056248
51 St & Hobart St,6662.09,-1.8090923457059809,-51.297899236612864,40.757856607,-73.907620192
2 Ave & E 99 St,7386.1,2.522366391235682,48.577355134944995,40.786554933,-73.945725322
W 10 St & Washington St,5847.06,1.0,24.0,40.73342399437081,-74.00851495563984
E 11 St & Broadway,5829.12,-3.85285357541919,-55.48240499108827,40.732393026,-73.991562605
Front St & Jay St,4895.03,-0.9622586026654181,-31.36902365326987,40.702215433,-73.987109065
Roosevelt Island Tramway,6599.01,-0.18788357154146196,13.556697006577146,40.757156253,-73.953358412
Adam Clayton Powell Blvd & W 118 St,7670.09,-1.0042508621059942,-31.82444417040658,40.804372,-73.951475
E 138 St & 5 Ave,7809.13,-0.31966611962991287,-26.963262602396867,40.814482689,-73.936130047
St Nicholas Ave & W 126 St,7756.1,2.6144002991462543,49.55722566058819,40.811412454,-73.951753974
Dock St & Front St,4903.09,-0.4530523619994084,-7.580260548029562,40.702709,-73.99253
Hart St & Wyckoff Ave,4971.01,1.0,24.0,40.704911709,-73.919707417
6 Ave & 12 St,3803.05,2.2030680276567898,65.85758659596132,40.666289568,-73.985342026
E 74 St & 1 Ave,6953.08,4.031902853496077,88.56839020992729,40.769050121,-73.954784989
Southern Blvd & E 180 St,8325.08,1.0,24.0,40.846167922,-73.884300351
W 42 St & Dyer Ave,6644.07,-2.0772092160568496,-56.64595910223885,40.758515239,-73.994008422
Convent Ave & W 135 St,7860.08,-0.3797543782927819,-12.525720748498165,40.818206787,-73.951010942
Orchard St & Grand St,5343.11,-2.0575996138036947,-64.19297172923666,40.717541218,-73.990415692
3 Ave & E 109 St,7504.19,1.2923333461083044,14.215883026609715,40.793262005,-73.943242431
21 St & 36 Ave,6729.02,0.41278063628131034,7.09759153003833,40.7601853,-73.9362726
38 St & 30 Ave,6850.01,-3.5196948231212453,-111.43853064171176,40.764174520197685,-73.91583994030952
50 Ave & 65 St,5956.05,-1.7642645907818475,-49.1193117480409,40.737087965,-73.900686979
Fort Hamilton Pkwy & E 5 St,3240.15,-0.5501591710971914,-16.457274350214004,40.649003744,-73.976889014
52 St & 1 Ave,3253.01,0.3928671844721326,7.934677235279967,40.649292,-74.020105
Astoria Park S & Shore Blvd,7159.08,-8.798395510074913e-17,-3.667844685981307e-15,40.7767,-73.927631
St Nicholas Ave & W 157 St,8085.09,-1.626341125082455,-35.56099592839574,40.832335711,-73.940848112
Jerome Ave & E Mosholu Pkwy S,8795.01,1.0,24.0,40.879482865,-73.885160327
Onderdonk Ave & Gates Ave,4994.1,-2.1537631816802196e-17,-8.513197596723376e-16,40.70413,-73.90737
Shore Blvd & Astoria Park,7271.01,2.0,48.0,40.77977,-73.923162
60 Pl & Linden St,5097.02,-0.39141330599038904,-12.692678097834442,40.70886,-73.90182
46 St & 7 Ave,3117.05,0.3734751201679892,6.6000162957638295,40.64490068,-74.003687978
Grand Concourse & E 196 St,8635.08,0.2851748339020681,5.374735728665682,40.867662668,-73.893057108
E 138 St & Cypress Ave,7669.1,-0.3777844818593564,-6.65591395981917,40.805624247,-73.914776206
92 St & 35 Ave,6509.07,1.249849238304916,28.837645430697442,40.752901316,-73.875420094
Rugby Rd & Beverley Rd,3113.06,0.3692733826536161,12.376855429847595,40.64435,-73.96591
St Johns Pl & Kingston Ave,3943.03,0.9999999999999998,23.999999999999996,40.671143532,-73.942268729
Eastern Pkwy & Rochester Ave,3853.02,-0.3455497549465195,-12.044108554334816,40.668488383,-73.928056359
Frost St & Debevoise Ave,5433.04,-1.2794414511417367,-29.28951702518286,40.71882,-73.93948
N 11 St & Kent Ave,5489.04,2.1208147068624625,57.1562771777101,40.722465634,-73.959108233
Eastern Pkwy & Brooklyn Ave,3871.02,0.48081844821157244,7.898175124419332,40.66939,-73.94514
College Ave & E 169 St,8141.05,1.0,24.0,40.835113168,-73.911885858
College Ave & E 170 St,8175.06,0.4065775186138556,12.912006763087861,40.837607741,-73.910448432
Clay Ave & Claremont Pkwy,8225.05,-1.196007021317727,-34.07246044403542,40.840119004,-73.90547359
94 St & 57 Ave,5920.03,4.422890636781316e-46,1.0614937528275158e-44,40.736322522,-73.867770076
Broadway & W 142 St,7981.16,-1.0,-24.0,40.824686,-73.951947
Jerome Ave & E 198 St,8720.02,0.6227676233839479,16.332732426521616,40.871452093,-73.892637849
60 Ave & Junction Blvd,5878.02,-0.3950033729571025,-12.744379820459523,40.734469652,-73.864818454
82 St & 30 Ave,6748.04,1.0,24.0,40.761313915,-73.886354685
31 Ave & 86 St,6709.05,1.0,24.0,40.759623885,-73.882065415
6 Ave & 21 St,3628.11,-2.058001231712247,-56.42583367085391,40.660325646,-73.990754485
43 St & Broadway,6670.03,8.21361754659715e-23,1.9712682111833157e-21,40.7577284,-73.9166368
Jefferson St & Cypress Ave,5082.08,0.45279998748312045,7.577316752659364,40.70907,-73.92157
Willoughby Ave & Hall St,4611.03,-3.3941762519529513,-78.86547035312596,40.691962838,-73.965411544
Henry St & Atlantic Ave,4531.05,3.080843054166659,57.319255172839064,40.690822959,-73.99619925
Corona Ave & 111 St,6053.01,0.40497700192285535,12.88874039205508,40.740762949,-73.849757195
3 Ave & E 174 St,8241.07,0.4582383618175302,13.678219667614204,40.842021227,-73.898595929
34 Ave & Junction Blvd,6585.11,-1.7174136702336418,-36.811689166875574,40.754900694,-73.872912407
W 148 St & Amsterdam Ave,8033.09,0.07876524463683787,8.663914574580193,40.827166796,-73.946011782
E 149 St & Eagle Ave,7793.02,-1.387410272512478,-30.77955492386403,40.814109564,-73.911988378
Broadway & E 19 St,6098.12,19.946962831248594,519.2550963476972,40.738350987,-73.989991069
Macombs Pl & W 152 St,8029.28,-1.6731803202867557,-49.6390900817013,40.826406,-73.937948
39 St & 50 Ave,6025.08,-0.8487205200285708,-27.80141297282652,40.738008618,-73.927302837
17 St & 5 Ave,3699.07,1.450498389470226,16.00936367870431,40.663430333,-73.990897298
3 Ave & E 170 St,8137.06,0.26315067311188733,-2.4033801280411167,40.834956765,-73.903681517
23 Ave & 83 St,6921.04,0.6009564279949924,15.960612528907587,40.766447186,-73.886874318
5 Ave & E 103 St,7511.19,-3.1333604607204926,-47.04429970060459,40.792246461,-73.952758312
W 238 St & Tibbett Ave,8897.05,-0.28649740051098627,-5.394289440504413,40.885884523,-73.902538896
37 Ave & 35 St,6529.02,-5.598136423117613,-137.03789201982056,40.753209949,-73.927666783
4 Ave & 26 St,3596.04,2.0,48.0,40.660192251,-73.998458505
34 Ave & 113 St,6642.08,1.0,24.0,40.756955028,-73.856192827
Fort Washington Ave & W 190 St,8496.01,-0.31317857205408917,-5.780611653314033,40.857025027,-73.935697317
Albemarle Rd & McDonald Ave,3166.03,1.4167818492428126,44.45589658744189,40.64528966,-73.979562521
Central Park North & Adam Clayton Powell Blvd,7617.07,1.4458328727424012,47.07970890599081,40.799484,-73.955613
Lexington Ave & E 36 St,6313.1,-1.5770164155029462,-25.163831576493834,40.747502208,-73.978863001
E Houston St & Columbia St,5436.11,4.621068153397086,113.32926047761978,40.719644904,-73.978523493
Market St & Henry St,5270.09,-1.8260239230784157,-30.481781076556345,40.71310702305908,-73.99446353316307
E 39 St & Lexington Ave,6389.09,-0.10422982545390669,-24.48902336932758,40.749350548,-73.97724998
Morris Ave & E 153 St,7901.04,0.28858441229050646,11.26817539378311,40.819907546,-73.921716809
E 80 St & 2 Ave,7121.02,-4.772329103839514,-138.28504529735812,40.77395916,-73.954004049
Rockaway Ave & Bainbridge St,4285.09,0.264546626354897,-2.3863852452846865,40.68319988172761,-73.91166642308235
Lafayette St & E 8 St,5788.13,-2.1214667005763435,-57.164021511008556,40.73020660529954,-73.99102628231049
Van Buren St & Broadway,4568.01,-0.17587081565073814,-9.82246483443484,40.692033529,-73.926252484
Nassau St & Duffield St,4781.05,1.619463844738362,56.77473882719839,40.698477,-73.98384
Greene St & Prince St,5602.06,-0.40997199185218225,29.34821373827949,40.72511734422387,-73.99930492043495
Clinton St & Union St,4266.03,9.907496819678911,212.22060668231413,40.683104515,-73.997647762
Park Pl & Church St,5288.08,1.8368783481769745e-18,3.275359435109041e-17,40.713051081,-74.009790897
Sterling Pl & Rochester Ave,3925.03,-0.26171363781640977,-9.663474483435351,40.67128,-73.92825
Hancock St & Stuyvesant Ave,4383.06,-0.8338178002406542,-14.29659193755153,40.684584618,-73.932213306
Broadway & 49 St,6587.04,-0.907115838613898,-28.56062080984753,40.77018641666667,-73.87575125
1 Ave & E 62 St,6753.08,3.488690977219039,87.76581135321797,40.761225939,-73.960856915
56 Dr & 61 St,5540.06,0.6156266929739249,16.21017757076754,40.72368,-73.90458
Broadway & Moylan Pl,7823.03,-0.0956525132489312,-24.392925263509458,40.814216614,-73.959160566
Macombs Rd & W 175 St,8344.04,0.7367101670677529,18.954578401550876,40.848261833,-73.91618526
2 Ave & E 96 St,7338.02,0.5210521335982585,0.5630812925267774,40.784113288,-73.947170019
Cathedral Pkwy & Broadway,7680.03,3.070866970658698,64.98167856272627,40.804251313,-73.967204452
46 St & 6 Ave,3161.02,-2.7806467987806087,-73.3540185290973,40.645835519,-74.005589128
6 Ave & 55 St,3000.08,0.7836868925931885,19.700133150310897,40.640636325,-74.011235833
Church Ave & McDonald Ave,3090.06,-0.403262569838992,-6.97958419500769,40.642934918,-73.979055762
Stuyvesant Walk & 1 Ave Loop,5854.1,1.0,24.0,40.732339777151054,-73.97898383438587
Sterling Pl & 5 Ave,4208.01,1.5034556533149122,39.92685820198827,40.678970070475735,-73.97855266928671
E 163 St & Tiffany St,7927.08,-1.6476268025540035,-41.678689571654694,40.820996761,-73.895120859
Bushwick Ave & Harman St,4640.01,1.0883590451181409,32.7750323792051,40.693656325,-73.92529273
5 Ave & 3 St,3987.06,-2.460844065894224,-79.01734895898937,40.672843695,-73.983576894
Bailey Ave & W 238 St,8862.02,-1.0,-24.0,40.884219527,-73.897990942
3 Ave & 17 St,3779.02,-0.7259159851262351,-18.790784680298284,40.666088939,-73.995667934
E 176 St & Clinton Ave,8272.08,-0.5275876872061013,-14.755457015681547,40.843103886,-73.891549587
Southern Blvd & Tiffany St,7867.04,0.4408896266625726,13.417570536780936,40.818176985,-73.894222379
Riverside Dr & W 91 St,7524.16,3.1007181082193656,67.54244808866483,40.793345928,-73.976961255
Greene Ave & Grandview Ave,5106.04,-2.0,-48.0,40.709697,-73.907856
3 Ave & E 112 St,7543.15,2.084516880093132,56.73044611406547,40.795660496,-73.941444039
Bridge St & York St,4853.06,-1.2227120307967563,-34.40943726335232,40.70122385,-73.984729052
Carroll St & Columbia St,4348.07,1.1293000173787052e-46,2.7103200417088927e-45,40.683042169,-74.003484964
Kenmare St & Elizabeth St,5453.06,1.9357898337411164,16.18127117388876,40.720477819,-73.994752407
Audubon Ave & Fort George Ave,8491.07,-1.0,-24.0,40.85715781391904,-73.92717361450195
River Ave & McClellan St,8111.07,2.1657285849813306,57.69785327502411,40.834053993,-73.922477603
46 Rd & 11 St,6245.08,-0.11769330634714059,11.854366635635738,40.745819211,-73.950961232
Grand Concourse & E 197 St,8667.01,-0.3041917636657225,-5.652199856400001,40.869463563,-73.891466498
Caton Ave & E 7 St,3199.01,-1.1299766051287876,-33.26541506867798,40.647726536,-73.973663807
Boston Rd & West Farms Rd,8212.01,0.6303795629279494,17.450272808462344,40.839915037,-73.880722404
49 Ave & 21 St,6128.04,-1.894588207142045,-60.00367689565054,40.742448688,-73.948989749
1 Ave & E 6 St,5626.15,-1.4045176263982566,-30.995233588991464,40.72633085971696,-73.98616880178452
W 47 St & 9 Ave,6786.02,-1.3184343272023744,-22.26150341206277,40.761598349,-73.989975572
E 48 St & 3 Ave,6541.03,-1.1862545395708954,-27.79290678098629,40.754855871,-73.971893907
Crescent St & 34 Ave,6759.15,3.621121059769883,68.3356383110033,40.76111412,-73.930609822
61 St & 39 Ave,6307.07,-0.9999999999999999,-23.999999999999996,40.747084618,-73.902832747
